filename,type
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/0cfe4d3d-88f7-414e-ae84-4923bba61f53.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c0ef6444-25da-44cb-82b2-a3b9c344500e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f8405a03-5ae7-47d7-8038-7e4fa36f607f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/94d8eb13-e08e-4f81-88e8-5aae1e4a9160.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2dd81b08-8804-41bf-9b9b-de7ab8bbcd17.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/09e11c8d-8f77-48f5-9e54-d23e8b45376e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4583b9f3-9a9b-483a-b804-b66533d19125.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/fa2584e9-b76c-4538-b826-3b49f1a8ecc0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f5d21ed9-c549-40f2-b51f-ede37d07478a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/aeec55c3-7a4d-45ec-ad85-a8d43a0fe8e6.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/684498aa-e843-474d-917f-e8a5c4b9bad4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/01c6a4f9-1ef9-4818-b943-cd8e2772731a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a5feb4d7-36eb-4df9-b760-e9f151f725a9.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/8f4e97d2-c999-4131-86fc-8f6b935a0da7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e63bd767-823f-406f-9225-21abafc95e1e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/07b93104-d689-46bb-89ff-557c7b275cce.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/472e13f4-f8c6-4777-989a-c38638bc6d7b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/3536c62b-6023-47b9-8c82-f2be3e890abc.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d895db6f-8521-4b97-96a8-0830453c151f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/acf93fc2-92e2-4a04-bc5e-273476d07000.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6f8a5792-5047-464e-b537-1367c11745c1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9de1798b-33e1-4e6a-b72a-95148455f116.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1c1ad4a6-d6ab-4422-84dd-8f079af40ce2.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/750fd6ab-c08c-4ba0-8a57-2873a7abe158.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ac6f8074-ba62-49a1-9b27-b0adf5d887bd.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/bfc3bf95-7f5e-4ff5-a80d-5f95a32d132b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c0a801b0-e6a3-4eb2-83aa-068268769cc4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/6cb45582-7561-4bc2-89b1-3c1b6fa152d8.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dd22d6ee-0634-41d1-a6b9-7b78f6b130d1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6b182c34-4be6-4749-88ae-573f36e54d9d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/aaecaf4d-9763-4426-969f-6b7618d07f52.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dbbe3d4c-6fac-45d6-bd19-f40f068effc5.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d052f7d7-fdd8-4bc0-abb9-6ac3dea0d02d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/b078c793-0da1-47bb-bfb1-317ca6bedc59.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/10cf7c45-d415-4ac5-8ff3-c5a628b6d66c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/bd01364f-2de5-4427-8f22-5373fbe1a6e5.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c694b02f-3521-4561-bdf7-7134079f780c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/98e42958-acc6-4889-b3d6-61c059acfd84.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/185ffae8-e513-4993-b3cd-9b828f8eb78a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/42a8639d-554a-41c7-b427-462d90dcfa99.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d981b847-26cc-4678-9b86-b82b171995e1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1bf1f45e-84b9-4a7f-8a44-828ea332bbaf.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/32e5ffae-a485-4180-86e0-d0027dc79412.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/96c027e3-ef92-4da3-828f-2f9875c56fbe.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/bfe04024-a9bc-43c9-8e96-f8082fda74ca.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/53bb5041-77b6-4558-8107-06456f89179b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1039ff66-4128-4711-8acd-a2a56eeb74b7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ff15765f-c8fb-40ee-8f40-ba1a6e9376ab.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/1108584a-9a09-4a91-a7ac-094801a3acb2.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b8cbc9ff-690e-4fc0-bc3e-fb520c97ad36.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/eb18564d-b02d-4a44-9c07-ae1ebc06a150.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b9df522c-b606-47dc-a9c7-73906905faeb.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2632519c-72e5-4818-b263-cd9f07c7e77c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/8782fff8-4d4c-4c34-8b91-a911938ec771.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/68a0eb92-483e-4a59-9580-8c47c59115ae.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d39710f3-0f96-40ce-849b-eabf43784073.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/c6199505-b80a-49e0-92f6-47fef31e2b14.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d7957251-9b7f-4ffa-9bda-afebf83c7da6.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/2af93f58-5d74-4a96-b44f-7261d0a1831b.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/bec67aef-13e3-4a7b-b90b-6926622a47a5.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/f96ec1ca-7a60-4d64-a2f6-eb0ad1eaaf61.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/7227a110-5c46-499e-9e3f-1ca653f999ec.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/080130cc-8f6c-4051-9fdf-b4df3ee53548.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/6811f3d2-6805-46e1-a9c8-cf68d8a4f4ce.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/5ec4ef50-f6b5-4ea3-9646-bba6f9b85930.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/b075ecf9-c670-4b7f-8f41-d6f7b365170d.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/b7eb90e1-d888-4cbf-b14c-dbab86fa2528.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/86773b10-c4b5-401c-9396-bc6b8ca5ae1a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/54967a1d-9f06-477c-8935-459cc5f7ec88.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d413098d-6929-4aad-95ed-7d763ba67dbb.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/05b4c0db-8fb2-4486-b1ca-9673bc1930ad.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/a3b096d3-8f6e-46f0-bc0e-99ebead64e61.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f71ab4a2-707b-455e-9e30-8dd3fe5a3f8f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/557fb670-c2ba-4dfc-878f-601d59755e94.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2ccb9d06-5758-42fe-ad87-39cff28ecc7a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/7cef3819-ad43-4643-82d1-fcc144799566.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/33e7f314-4d04-4d05-b3ff-0f47793d8e48.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2ba90571-4cd6-47ab-8a24-758974681b3a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b765b412-ce20-4bb7-80f6-5a60927e6e0d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/12328d1b-6a89-4a41-b992-b8f6c708d029.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dcf92366-346a-450a-8d9c-37374b912132.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/02509eec-0b92-449d-b44c-555677063d75.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a8901cbe-4fdb-4045-914d-8d31ad69585f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/e97d48f9-c965-4950-9f7f-971fdc16af20.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9b70c9eb-56ee-4109-83dd-02bc02cced90.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/da3fa50c-66cf-496d-8c6e-44dc33545f8f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/0bf44f12-b654-4407-98cf-86a3bb2a6e7a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f3c06134-7e0e-4038-8a12-b7c33b686536.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f0319f84-934e-4e09-b8ae-fe0df1a860b4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/755f91ee-60d4-4586-8d0d-9599bb83f3a2.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6b920a1a-5883-4807-a543-5ebc5971e221.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5faa61f7-1ab3-4f9a-8920-8fc19c989750.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/ebf4f539-4106-4cbf-b048-7f3f953e2edb.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/b4ed86b6-8ada-434c-a1c0-ef5151a693af.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/9e853198-a7f2-4bfb-86d7-0c01582fc38e.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/fc406070-6e06-4765-8121-996a466b1d39.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/7a0eefcc-d679-4bc1-9789-f5dc68d0b6d3.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/1970bf46-721e-4774-89fb-7661d1490597.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/20742cbf-429e-4804-b2dc-90b878817e45.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/335312b6-e971-4dda-9373-83896ebd0a97.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/37334701-6494-436d-8657-454abaf317e7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/3f07b083-f3e9-469b-80e5-d87f17eb1b1a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4945a64b-98a2-4417-930f-c4881877950a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/89a15881-c846-430f-8f7a-e46f247bd57d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d99a9ba7-4e68-4f89-96e5-dde1611f5ac1.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/3dfb0785-afcb-4b13-9ed8-419320d2e697.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/cc1815da-cf8b-4a1a-bae8-9e1e6a72dcd1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/5c77f640-6b42-46f6-a56f-8b31af902d49.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/356fb6da-c3d1-4421-8e25-27295cb3189f.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6ff2a85a-3c5c-4b14-a177-2daa785d6a98.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b9ab3882-4d37-4117-9895-cc5f0198d49f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/932a096e-43e3-4c63-b55e-71f86c95eb69.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d0f86e0c-5bed-4a6f-9b75-78cb28484b77.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/302a7b1a-ab0f-4b7e-958b-9b7b4e03bb35.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/78242f0f-e2a6-4112-a513-f6e49a486a14.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/fe49a824-0e22-449b-a439-c5349a4c576b.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/8f26634b-5ce2-40bd-a7b9-d751fa061a8a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/87250942-9015-4902-8936-6818911ddc14.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6c633c26-a82c-406e-9b64-1d5f1322979a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a038b411-1bcd-4680-b673-b102ab5a898b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c826c81b-793f-4829-98b9-1286fd4a6786.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/109616a6-16e7-47b8-9c72-23b3c08d056a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/58cdb187-bb76-4679-9e02-afb233ddd3c4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1dc8b758-81a7-4ece-9f7b-19524b882495.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5c5f9cc1-83e2-4d08-b43b-54d870d722cc.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d321c328-7aa8-4814-bd66-32ef508bd90f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/09f1a368-98dd-404d-84f0-b61e842870c6.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/0dbbd365-5954-462b-b07a-fbda79315799.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/363aa57b-860a-4c8a-8965-61ea9c80386e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a75118a9-7d53-4380-83f4-7ee0256afe5a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/97138fb1-7ba6-426a-95a4-db74540165ae.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/13c98dec-e13d-4201-bbcd-b50b0d40d0f0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/739e50ff-4295-4f64-9046-6de593d21ff7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/14ead003-0bbf-48cf-b547-92ef9ab5ad73.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/37072879-674a-4d46-a877-debc471a05fc.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9ac77427-af49-41cf-b731-fec8df8f4f4d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/787ae8b9-1f54-4155-a3c2-a5b7d38e7d60.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/4e297812-3eda-44b7-b0e6-a62d7d3b4826.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/607decd8-7eeb-4dba-80e1-2fdb75737c03.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/472c87ed-a6ce-40e7-a082-6d8971798b89.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4cfd24cf-e1bd-4104-960c-5631efaef00e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/04018657-5b40-4a6a-aef0-d20e7544903a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/20103d78-d75e-4ee5-bebf-bec4f80e5516.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9da64eaa-2d3d-474b-b500-2fa751e5738e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dbe10048-9d04-4eb6-836a-d38275728b1d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/48343b2e-d5a1-45f2-87fc-4e3cb8e6f633.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/aa1d5cec-433d-4726-8baa-4ecfb9f266f4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/cff55567-bdcb-47f6-871c-ca7a084e6e12.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1847c9f1-022f-485c-8a4e-1a02a575d23a.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c62a6dff-7d7f-488c-a9ea-537c1d3c9d65.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1865898c-9f89-4334-8afa-cc057aaa06a0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b9e05bd1-d8f3-45aa-87f6-15b30bd153cb.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c0aab702-b5ec-490d-b699-b72cc922898f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ddd2f951-b09c-48d7-a137-99d855f8d364.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ab9963bc-571b-4e9b-868c-9703157ff61b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/db7b4e51-61ee-4b45-91dd-ff1d56d8e811.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d011d771-63fe-4134-8f37-5b8c846177e3.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/3e47e0e2-2098-4a6b-b36f-79b552272e4f.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/061f9531-5096-4629-b7df-18ae82e39bf9.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/23ff19b3-33e2-4b3c-8121-ad50079f394c.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/309f7715-053a-4ce3-8eb4-30d4dae0ea26.jpg,garbage
